id,group,context,question,answer
-7175799193425628737,applicable_actions_bool,"This is an alfworld domain where an agent is asked to carry different tasks such as: picking up objects, opening or closing receptacles, warming up an object in a microwave, cleaning an object in a sink, or toggling an object.  There are 16 object types: 1 candle, 2 cloths, 3 faucets, 2 handtowels, 1 lightswitch, 1 mirror, 1 plunger, 1 scrubbrush, 1 showerdoor, 1 showerglass, 2 sinks, 2 soapbars, 2 soapbottles, 3 spraybottles, 2 toiletpapers, 1 towel, 8 receptacle types: 4 cabinets, 1 countertop, 1 garbagecan, 2 handtowelholders, 2 sinkbasins, 1 toiletpaperhanger, 1 toilet, 1 towelholder, and 19 locations all numbered consecutively.  The receptacles are at locations as follows. toilet1 is at location7. cabinet4 is at location15. handtowelholder2 is at location17. cabinet1 is at location4. toiletpaperhanger1 is at location10. cabinet3 is at location8. cabinet2 is at location11. handtowelholder1 is at location18. towelholder1 is at location5. sinkbasin1 is at location16. sinkbasin2 is at location6. garbagecan1 is at location2. countertop1 is at location3.  Currently, the objects are at locations as follows. soapbottle1 and spraybottle2 are at location15. toiletpaper1 and soapbar1 are at location7. cloth2 is at location11. showerglass1 and towel1 are at location5. showerdoor1 is at location1. spraybottle1, soapbottle2, and soapbar2 are at location4. lightswitch1 is at location13. scrubbrush1 and plunger1 are at location10. mirror1 is at location9. handtowel1 is at location18. toiletpaper2 is at location8. sink2 is at location14. candle1 and cloth1 are at location3. spraybottle3 is at location2. handtowel2 is at location17. sink1 is at location12. agent agent1 is at location location11. The objects are in/on receptacle as follows. toiletpaper1 and soapbar1 are in toilet1. soapbottle1 and spraybottle2 are in cabinet4. spraybottle1, soapbar2, and soapbottle2 are in cabinet1. handtowel1 is on handtowelholder1. cloth1 and candle1 are on countertop1. spraybottle3 is in garbagecan1. cloth2 is in cabinet2. handtowel2 is on handtowelholder2. toiletpaper2 is in cabinet3. towel1 is on towelholder1. cabinet4, cabinet3, and cabinet2 are closed. soapbar2 is clean. cabinet1 is checked. cabinet1 is open. Nothing has been validated. agent1's hands are empty. ",Is the following action applicable in this state: agent agent1 cleans object soapbar2 in a receptacle sinkbasin2 that is at location location6?,no
-8470589085680384190,applicable_actions_bool,"This is an alfworld domain where an agent is asked to carry different tasks such as: picking up objects, opening or closing receptacles, warming up an object in a microwave, cleaning an object in a sink, or toggling an object.  There are 21 object types: 3 alarmclocks, 1 baseballbat, 1 basketball, 2 blindss, 1 book, 3 bowls, 3 cds, 3 cellphones, 2 chairs, 1 creditcard, 1 desklamp, 2 keychains, 2 laptops, 1 laundryhamperlid, 1 lightswitch, 1 mirror, 2 mugs, 3 pencils, 1 pen, 2 pillows, 2 windows, 7 receptacle types: 1 bed, 2 desks, 6 drawers, 1 garbagecan, 1 laundryhamper, 1 safe, 6 shelves, and 27 locations all numbered consecutively.  The receptacles are at locations as follows. drawer4 and drawer5 are at location12. drawer2 is at location18. desk1 is at location3. drawer3 is at location17. laundryhamper1 is at location8. shelf3 is at location11. drawer1 is at location21. shelf1 is at location20. desk2 is at location10. bed1 is at location13. shelf5 is at location22. shelf4 is at location23. shelf6 is at location24. drawer6 is at location1. shelf2 is at location25. garbagecan1 is at location2. safe1 is at location6.  Currently, the objects are at locations as follows. blinds1 is at location16. creditcard1 and pencil2 are at location22. desklamp1, bowl2, and alarmclock3 are at location23. chair1 is at location21. keychain1 and keychain2 are at location6. mug2, cellphone2, pen1, pencil3, and cd3 are at location10. pencil1, bowl1, cd1, mug1, and alarmclock1 are at location3. cd2 is at location2. cellphone1, pillow1, pillow2, laptop2, book1, and laptop1 are at location13. window1 is at location5. chair2 is at location26. bowl3 is at location24. blinds2 is at location15. mirror1 is at location19. lightswitch1 is at location14. window2 is at location4. alarmclock2 is at location11. baseballbat1 is at location9. cellphone3 is at location12. laundryhamperlid1 is at location8. basketball1 is at location7. agent agent1 is at location location12. The objects are in/on receptacle as follows. cd1, pencil1, mug1, bowl1, and alarmclock1 are on desk1. cd3, pencil3, alarmclock3, desklamp1, pen1, bowl2, mug2, and cellphone2 are on desk2. laptop1, cellphone1, laptop2, pillow1, pillow2, and book1 are in bed1. keychain1 and keychain2 are in safe1. desklamp1, alarmclock3, and bowl2 are on shelf4. cd2 is in garbagecan1. bowl3 is on shelf6. cellphone3 is in drawer5. creditcard1 and pencil2 are on shelf5. alarmclock2 is on shelf3. drawer1, safe1, drawer3, and drawer6 are closed. desklamp1 is off. Nothing has been validated. agent1's hands are empty. ",Is the following action applicable in this state: agent agent1 picks up object cellphone1 from receptacle desk1 while at location location3?,no
-1298604427941550142,applicable_actions_bool,"This is an alfworld domain where an agent is asked to carry different tasks such as: picking up objects, opening or closing receptacles, warming up an object in a microwave, cleaning an object in a sink, or toggling an object.  There are 34 object types: 2 apples, 1 bowl, 1 bread, 1 butterknife, 3 cellphones, 2 chairs, 2 creditcards, 2 cups, 1 dishsponge, 2 eggs, 1 faucet, 2 forks, 3 glassbottles, 1 houseplant, 1 knife, 3 lettuces, 1 lightswitch, 1 mug, 1 pan, 1 papertowelroll, 2 peppershakers, 1 plate, 2 potatoes, 1 pot, 3 saltshakers, 1 sink, 1 soapbottle, 2 spatulas, 3 spoons, 1 statue, 4 stoveknobs, 1 tomato, 2 vases, 2 windows, 11 receptacle types: 6 cabinets, 1 coffeemachine, 3 countertops, 3 drawers, 1 fridge, 1 garbagecan, 1 microwave, 3 shelves, 1 sinkbasin, 4 stoveburners, 1 toaster, and 31 locations all numbered consecutively.  The receptacles are at locations as follows. countertop3 is at location3. drawer2 is at location15. shelf2 is at location29. stoveburner4 and stoveburner2 are at location21. cabinet4 is at location14. stoveburner3 and stoveburner1 are at location5. cabinet3 is at location16. cabinet5 is at location13. cabinet1 is at location19. microwave1 is at location24. shelf1 is at location17. garbagecan1 is at location8. fridge1 is at location10. drawer1 is at location20. sinkbasin1 is at location6. shelf3 is at location26. drawer3 is at location27. toaster1 is at location9. countertop1 is at location2. cabinet6 is at location4. countertop2 and coffeemachine1 are at location11. cabinet2 is at location22.  Currently, the objects are at locations as follows. saltshaker3 is at location26. plate1 is at location4. creditcard1, cellphone3, creditcard2, lettuce2, statue1, mug1, spoon1, and bread1 are at location2. glassbottle3, houseplant1, soapbottle1, tomato1, fork2, butterknife1, saltshaker2, spoon3, lettuce3, and knife1 are at location3. glassbottle2 and bowl1 are at location14. cup2, potato2, potato1, lettuce1, cup1, and apple1 are at location10. vase1 is at location17. window2 is at location28. cellphone1, pan1, and peppershaker1 are at location11. lightswitch1 is at location25. stoveknob2 and stoveknob3 are at location12. sink1, fork1, spatula2, and spoon2 are at location6. dishsponge1 is at location15. cellphone2 and peppershaker2 are at location20. glassbottle1 is at location19. egg1 and apple2 are at location8. pot1 is at location5. window1 is at location30. papertowelroll1 and vase2 are at location29. stoveknob4 is at location7. chair2 is at location1. stoveknob1 is at location18. chair1 is at location23. spatula1 is at location27. saltshaker1 is at location16. agent agent1 is at location location16. The objects are in/on receptacle as follows. dishsponge1 is in drawer2. saltshaker1 is in cabinet3. creditcard2, bread1, lettuce2, spoon1, creditcard1, mug1, cellphone3, and statue1 are on countertop1. cellphone2 and peppershaker2 are in drawer1. houseplant1, soapbottle1, fork2, saltshaker2, spoon3, knife1, lettuce3, tomato1, butterknife1, and glassbottle3 are on countertop3. pan1 is on stoveburner2. lettuce1, cup2, apple1, potato1, cup1, and potato2 are in fridge1. papertowelroll1 and vase2 are on shelf2. glassbottle2 and bowl1 are in cabinet4. pan1, peppershaker1, and cellphone1 are on countertop2. spatula1 is in drawer3. spoon2, spatula2, and fork1 are in sinkbasin1. plate1 is in cabinet6. pan1 is on stoveburner4. pot1 is on stoveburner3. saltshaker3 is on shelf3. vase1 is on shelf1. egg1 and apple2 are in garbagecan1. glassbottle1 is in cabinet1. pot1 is on stoveburner1. microwave1, cabinet2, cabinet1, drawer3, fridge1, drawer1, drawer2, and cabinet5 are closed. Nothing has been validated. agent1 is holding object egg2. ",Is the following action applicable in this state: ensure that object bread1 of type breadtype is in a receptacle countertop1 of type countertoptype?,yes
-5661616217803084166,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 3 locations and 10 cars, numbered consecutively. Currently, the ferry is at l1 location and it is empty. The cars are at locations as follows: c9, c4, and c6 are at l0; c0, c8, c1, c7, and c2 are at l1; c3 and c5 are at l2.","Will the fact ""The ferry is empty"" hold after performing the action ""embark the car c0 at location l1 on to the ferry"" in the current state?",no
8124080050301190948,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 3 cars, numbered consecutively. Currently, the ferry is at l1, with the car c2 on board. The cars are at locations as follows: c0 and c1 are at l3.","Will the fact ""Car c2 is at location l1"" hold after performing the action ""debark car c2 to location l1 from the ferry"" in the current state?",yes
-2483937307343402227,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 3 locations and 10 cars, numbered consecutively. Currently, the ferry is at l0, with the car c0 on board. The cars are at locations as follows: c9, c2, and c6 are at l0; c8, c4, c1, c5, and c7 are at l1; c3 is at l2.","Will the fact ""Ferry has car c0 on board"" hold after performing the action ""debark car c0 to location l0 from the ferry"" in the current state?",no
8970837318271281060,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 3 cars, numbered consecutively. Currently, the ferry is at l3 location and it is empty. The cars are at locations as follows: c1 and c2 are at l3; c0 is at l4.","Will the fact ""Car c1 is at location l0"" hold after performing the action ""load the car c1 at location l3 on to the ferry"" in the current state?",no
-6289188159104230583,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 3 cars, numbered consecutively. Currently, the ferry is at l4, with the car c1 on board. The cars are at locations as follows: c0 is at l4; c2 is at l3.","Will the fact ""Ferry has car c1 on board"" hold after performing the action ""debark the car c1 to location l4 from the ferry"" in the current state?",no
-5352472148572546515,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 50 cars, numbered consecutively. Currently, the ferry is at l0 location and it is empty. The cars are at locations as follows: c15, c48, c32, c19, c2, c11, c46, c44, and c33 are at l1; c30, c27, c29, c26, c47, c8, c35, c38, c45, c36, c28, and c14 are at l4; c31, c5, c7, c37, c23, c25, c13, c43, c49, c12, c34, c20, c42, and c4 are at l3; c16, c1, c41, c6, c18, c24, c9, c10, c17, and c40 are at l0; c22, c39, c3, c0, and c21 are at l2.","Will the fact ""The ferry is at l0 location"" hold after performing the action ""sail from location l0 to location l4"" in the current state?",no
-4731859058446854392,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 50 cars, numbered consecutively. Currently, the ferry is at l3 location and it is empty. The cars are at locations as follows: c15, c48, c32, c19, c2, c11, c46, c44, and c33 are at l1; c30, c27, c26, c47, c20, c35, c38, c45, c36, c0, c28, and c14 are at l4; c29, c31, c5, c7, c39, c37, c23, c25, c13, c3, c43, c49, c34, c42, and c4 are at l3; c8, c22, c12, and c21 are at l2; c16, c1, c41, c6, c18, c24, c9, c10, c17, and c40 are at l0.","Will the fact ""Car c21 is at location l3"" hold after performing the action ""sail from location l3 to location l0"" in the current state?",no
2416750001344100797,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 2 locations and 50 cars, numbered consecutively. Currently, the ferry is at l1, with the car c26 on board. The cars are at locations as follows: c14, c8, c3, c25, c19, c29, c35, c0, c44, c33, c21, c30, c23, c18, c6, c22, c11, c20, c9, c2, and c12 are at l0; c15, c48, c17, c31, c32, c41, c49, c10, c37, c45, c36, c47, c24, c13, c27, c16, c38, c4, c1, c28, c5, c39, c46, c43, c40, c42, c34, and c7 are at l1.","Will the fact ""Car c33 is on the ferry"" hold after performing the action ""travel by sea from location l1 to location l0"" in the current state?",no
9081738406152764959,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 2 locations and 3 cars, numbered consecutively. Currently, the ferry is at l0 location and it is empty. The cars are at locations as follows: c0 and c2 are at l0; c1 is at l1.","Will the fact ""The ferry is empty"" hold after performing the action ""travel by sea from location l0 to location l1"" in the current state?",yes
9060071984909091608,progression_bool,"This is a ferry domain, where the task is to transport cars from their start to their goal locations, using a ferry. Each location is accessible by ferry from each other location. The cars can be debarked or boarded, and the ferry can carry only one car at a time. There are 5 locations and 3 cars, numbered consecutively. Currently, the ferry is at l4 location and it is empty. The cars are at locations as follows: c2 and c0 are at l4; c1 is at l1.","Will the fact ""The ferry is at l2 location"" hold after performing the action ""sail from location l4 to location l2"" in the current state?",yes
-8574652046760146971,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 5 trucks and 1 airplane, as well as 4 packages. There are 15 locations across 5 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l4-1, l4-0, and l4-2 are in c4; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-0, and l2-1 are in c2; l3-0, l3-2, and l3-1 are in c3. Currently, t2 is at l2-0, p0 and a0 are at l3-0, t3 is at l3-1, t4 is at l4-2, t0 is at l0-2, t1 is at l1-2, p2 is at l2-2, p1 and p3 are in t3.","Will the fact ""p2 is at l2-2"" hold after performing the action ""unload the object p1 from the truck t3 at location l3-1"" in the current state?",yes
8653090494944969494,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 5 trucks and 1 airplane, as well as 4 packages. There are 15 locations across 5 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l4-1, l4-0, and l4-2 are in c4; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-0, and l2-1 are in c2; l3-0, l3-2, and l3-1 are in c3. Currently, t2 is at l2-2, p0 and a0 are at l3-0, t4 is at l4-2, t0 is at l0-2, t1 is at l1-2, p1, t3, and p3 are at l3-2, p2 is in t2.","Will the fact ""t3 is at l3-0"" hold after performing the action ""drive truck t3 from location l3-2 in city c3 to location l3-0 in the same city"" in the current state?",yes
2712300156126354251,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 2 trucks and 1 airplane, as well as 4 packages. There are 6 locations across 2 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0. Currently, a0, p2, and t1 are at l1-0, t0, p1, and p3 are at l0-2, p0 is at l0-0.","Will the fact ""p2 is in a0"" hold after performing the action ""load the object p3 from location l0-2 into the truck t0"" in the current state?",no
4995771827996974941,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 2 trucks and 1 airplane, as well as 4 packages. There are 4 locations across 2 cities. The locations are in cities as follows: l0-0 and l0-1 are in c0; l1-1 and l1-0 are in c1. Currently, p0 and p1 are at l1-1, p3, p2, and t1 are at l1-0, a0 is at l0-0, t0 is at l0-1.","Will the fact ""p2 is in t1"" hold after performing the action ""load the object p2 from location l1-0 into the truck t1"" in the current state?",yes
8047645486727476914,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 3 trucks and 1 airplane, as well as 5 packages. There are 9 locations across 3 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-1, and l2-0 are in c2. Currently, p4 and t0 are at l0-0, a0, p2, and p1 are at l1-0, t1 and p0 are at l1-2, t2 is at l2-1, p3 is in a0.","Will the fact ""a0 is at l0-0"" hold after performing the action ""fly the airplane a0 from airport l1-0 to airport l0-0"" in the current state?",yes
3046324867707760317,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 5 trucks and 1 airplane, as well as 4 packages. There are 15 locations across 5 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l4-1, l4-0, and l4-2 are in c4; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-0, and l2-1 are in c2; l3-0, l3-2, and l3-1 are in c3. Currently, t4 and a0 are at l4-0, t0 is at l0-2, t1 is at l1-2, t3 is at l3-0, p1 is at l3-1, p2 and t2 are at l2-1, p3 is in t4, p0 is in a0.","Will the fact ""p0 is at l4-0"" hold after performing the action ""unload the object p0 from the airplane a0 at location l4-0"" in the current state?",yes
-955508717661207134,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 3 trucks and 1 airplane, as well as 5 packages. There are 9 locations across 3 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-1, and l2-0 are in c2. Currently, a0, p4, and t1 are at l1-0, t2 is at l2-2, t0 is at l0-1, p1, p3, and p0 are in a0, p2 is in t0.","Will the fact ""t2 is at l2-2"" hold after performing the action ""offload the object p1 from the airplane a0 at location l1-0"" in the current state?",yes
-6505019432903751227,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 2 trucks and 1 airplane, as well as 4 packages. There are 6 locations across 2 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0. Currently, a0, p2, and t1 are at l1-0, t0, p1, and p3 are at l0-2, p0 is at l0-0.","Will the fact ""p2 is at l1-0"" hold after performing the action ""load object p3 into truck t0 at location l0-2"" in the current state?",yes
2234083329420247536,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 3 trucks and 1 airplane, as well as 5 packages. There are 9 locations across 3 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0; l2-2, l2-1, and l2-0 are in c2. Currently, p3, t1, and p0 are at l1-2, t0 and a0 are at l0-0, p1 is at l1-0, t2 is at l2-1, p4 and p2 are in a0.","Will the fact ""p3 is at l1-2"" hold after performing the action ""load object p3 into truck t1 at location l1-2"" in the current state?",no
-981317865329477897,progression_bool,"There are several cities, each containing several locations, some of which are airports. There are also trucks, which can drive within a single city, and airplanes, which can fly between airports. The goal is to get some packages from various locations to various new locations. There are 2 trucks and 1 airplane, as well as 4 packages. There are 6 locations across 2 cities. The locations are in cities as follows: l1-1, l1-2, and l1-0 are in c1; l0-0, l0-2, and l0-1 are in c0. Currently, p0 and t0 are at l0-1, a0 is at l0-0, t1 is at l1-2, p1 and p3 are at l0-2, p2 is in a0.","Will the fact ""p2 is at l0-0"" hold after performing the action ""unload object p2 from airplane a0 at location l0-0"" in the current state?",yes
5740771679646404131,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 10 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_2, block_8, block_1, block_10, and block_6. The following block(s) are stacked on top of another block: block_3 is on block_7, block_5 is on block_2, block_7 is on block_10, block_4 is on block_3, and block_9 is on block_5.","Will the fact ""The block block_5 is currently situated above the block block_2"" hold after performing the action ""pick up the object block_6 from the table"" in the current state?",yes
-2313278109057708706,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 5 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_5, block_3, and block_1. The following block(s) are stacked on top of another block: block_2 is on block_3 and block_4 is on block_1.","Will the fact ""The block block_2 is currently being held by the robotic arm"" hold after performing the action ""remove the object block_2 from on top of the object block_3"" in the current state?",yes
-6910717893164218182,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 10 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_2 and block_1. The following block(s) are stacked on top of another block: block_6 is on block_7, block_5 is on block_2, block_10 is on block_8, block_7 is on block_3, block_4 is on block_9, block_3 is on block_4, block_9 is on block_5, and block_8 is on block_6.","Will the fact ""Block block_1 is on the table"" hold after performing the action ""remove the object block_10 from on top of the object block_8"" in the current state?",yes
1264594614358489664,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 5 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_4, block_5, and block_3. The following block(s) are stacked on top of another block: block_2 is on block_3 and block_1 is on block_4.","Will the fact ""block_1 is not obstructed by any other blocks"" hold after performing the action ""collect the object block_5 from the table"" in the current state?",yes
8694922548234133492,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 20 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_19, block_6, block_1, block_7, block_12, block_18, block_14, and block_10. The following block(s) are stacked on top of another block: block_15 is on block_16, block_16 is on block_20, block_4 is on block_11, block_3 is on block_17, block_20 is on block_8, block_11 is on block_1, block_13 is on block_4, block_2 is on block_18, block_17 is on block_12, block_8 is on block_7, block_9 is on block_15, and block_5 is on block_14.","Will the fact ""The robotic arm is empty"" hold after performing the action ""remove block_19 from table"" in the current state?",no
-3688054320624061036,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 20 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_3, block_5, block_8, block_6, block_1, block_20, block_18, block_10, and block_16. The following block(s) are stacked on top of another block: block_9 is on block_2, block_7 is on block_10, block_4 is on block_11, block_15 is on block_9, block_11 is on block_1, block_13 is on block_4, block_2 is on block_18, block_17 is on block_12, block_19 is on block_16, block_12 is on block_7, and block_14 is on block_20.","Will the fact ""Block block_16 is on the table"" hold after performing the action ""unstack object block_15 from object block_9"" in the current state?",yes
-3723972195133581824,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 5 blocks. Currently, the robotic arm is empty. The following block(s) is on the table: block_1. The following block(s) are stacked on top of another block: block_2 is on block_3, block_4 is on block_1, block_5 is on block_4, and block_3 is on block_5.","Will the fact ""The robotic arm is holding block_2"" hold after performing the action ""remove the object block_2 from on top of the object block_3"" in the current state?",yes
592498316503206131,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 20 blocks. Currently, the robotic arm is empty. The following block(s) are on the table: block_6, block_1, block_7, block_12, block_20, block_18, block_14, block_13, and block_10. The following block(s) are stacked on top of another block: block_9 is on block_2, block_15 is on block_9, block_8 is on block_4, block_3 is on block_13, block_16 is on block_11, block_4 is on block_6, block_11 is on block_1, block_2 is on block_18, block_17 is on block_12, block_19 is on block_16, and block_5 is on block_14.","Will the fact ""Block block_7 is on the table"" hold after performing the action ""remove block_7 from table"" in the current state?",no
-1902608893571785262,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 5 blocks. Currently, the robotic arm is holding block_2. The following block(s) are on the table: block_4, block_5, and block_3. The following block(s) is stacked on top of another block: block_1 is on block_5.","Will the fact ""The robotic arm is not holding anything"" hold after performing the action ""place the object block_2 on top of the object block_4"" in the current state?",yes
-6348563450901749441,progression_bool,"This is a blocksworld domain where blocks can be placed on top of each other or on the table. There is one robotic arm that can move the block. There are 5 blocks. Currently, the robotic arm is holding block_3. The following block(s) are on the table: block_4 and block_2. The following block(s) are stacked on top of another block: block_1 is on block_2 and block_5 is on block_4.","Will the fact ""The block block_3 is on top of block block_5"" hold after performing the action ""stack the object block_3 on top of the object block_5"" in the current state?",yes
5475333186113692066,progression_bool,"A robot is in a grid and can only move to places that are connected to its current position. The grid size is 5x5, and the locations are of the form fi-jf (e.g., f3-2f or f0-1f). The grid cells are connected to their neighbors (e.g., f1-2f is connected to the four neighbors f0-2f, f2-2f, f1-1f, and f1-3f). Some positions on the grid are locked and can be opened with a key of a matching shape. The robot has an arm that can pick up a key when the key is in same location as the robot and the arm is empty.  There are 2 keys in 2 different shapes: Key key1-0 is of shape shape1, Key key1-1 is of shape shape1.  Currently, the robot is at position f1-2f and is holding key1-1. All the positions are open except the following: f3-4f has shape1 shaped lock. Key key1-0 is at position f1-0f.","Will the fact ""Location f1-2f is open"" hold after performing the action ""move from f1-2f to f2-2f"" in the current state?",yes
-7294308359042287774,progression_bool,"A robot is in a grid and can only move to places that are connected to its current position. The grid size is 5x5, and the locations are of the form fi-jf (e.g., f3-2f or f0-1f). The grid cells are connected to their neighbors (e.g., f1-2f is connected to the four neighbors f0-2f, f2-2f, f1-1f, and f1-3f). Some positions on the grid are locked and can be opened with a key of a matching shape. The robot has an arm that can pick up a key when the key is in same location as the robot and the arm is empty.  There are 2 keys in 2 different shapes: Key key1-0 is of shape shape1, Key key1-1 is of shape shape1.  Currently, the robot is at position f3-0f and its arm is empty. All the positions are open except the following: f3-4f has shape1 shaped lock, f2-1f has shape1 shaped lock. Key key1-1 is at position f3-1f. Key key1-0 is at position f1-0f.","Will the fact ""Robot is at f2-0f location"" hold after performing the action ""move from f3-0f to f2-0f"" in the current state?",yes
-147991327147404731,progression_bool,"A robot is in a grid and can only move to places that are connected to its current position. The grid size is 5x5, and the locations are of the form fi-jf (e.g., f3-2f or f0-1f). The grid cells are connected to their neighbors (e.g., f1-2f is connected to the four neighbors f0-2f, f2-2f, f1-1f, and f1-3f). Some positions on the grid are locked and can be opened with a key of a matching shape. The robot has an arm that can pick up a key when the key is in same location as the robot and the arm is empty.  There are 3 keys in 1 different shapes: Key key0-2 is of shape shape0, Key key0-1 is of shape shape0, Key key0-0 is of shape shape0.  Currently, the robot is at position f0-4f and its arm is empty. All the positions are open except the following: f2-0f has shape0 shaped lock, f4-2f has shape0 shaped lock, f2-2f has shape0 shaped lock. Key key0-0 is at position f1-3f. Key key0-2 is at position f0-4f. Key key0-1 is at position f2-2f.","Will the fact ""Key key0-1 is at f2-0f location"" hold after performing the action ""move from place f0-4f to place f1-4f"" in the current state?",no
